,location,total_sqft,bath,price,BHK
5262,other,1388.0,3.0,72.04610951008645,3
5263,other,1176.0,2.0,85.03401360544218,2
5264,other,1160.0,2.0,86.20689655172414,2
5265,other,1200.0,4.0,83.33333333333333,4
5266,other,1252.0,3.0,79.87220447284345,3
5267,other,1170.0,2.0,85.47008547008546,2
5268,other,1075.0,2.0,93.02325581395348,2
5269,other,972.0,2.0,102.88065843621399,2
5270,other,1282.0,3.0,78.003120124805,3
5271,other,1103.0,2.0,90.66183136899366,2
5272,other,1577.0,3.0,63.41154090044388,3
5273,other,1600.0,3.0,62.5,3
5274,other,1100.0,2.0,90.9090909090909,2
5275,other,1450.0,3.0,68.96551724137932,3
5276,other,1071.0,2.0,93.37068160597572,2
5277,other,2065.0,3.0,48.426150121065376,3
5278,other,1150.0,2.0,86.95652173913044,2
5279,other,1123.0,2.0,89.04719501335708,2
5280,other,1884.0,3.0,53.07855626326964,3
5281,other,1145.0,2.0,87.33624454148472,2
5282,other,950.0,2.0,105.26315789473684,2
5283,other,1250.0,2.0,80.0,2
5284,other,1115.0,2.0,89.68609865470852,2
5285,other,1318.0,3.0,75.87253414264036,3
5286,other,1280.0,2.0,78.125,2
5287,other,2111.0,4.0,47.37091425864519,3
5288,other,1100.0,2.0,90.9090909090909,2
5289,other,1750.0,3.0,57.142857142857146,3
5290,other,1200.0,2.0,83.33333333333333,2
5291,other,1200.0,4.0,83.33333333333333,4
5292,other,1070.0,2.0,93.45794392523365,2
5293,other,1355.0,2.0,73.80073800738008,3
5294,other,1800.0,3.0,55.55555555555556,3
5295,other,1400.0,2.0,71.42857142857143,3
5296,other,1200.0,2.0,83.33333333333333,4
5297,other,1082.0,2.0,92.42144177449168,3
5298,other,1096.0,2.0,91.24087591240875,2
5299,other,1140.0,3.0,87.71929824561404,3
5300,other,1130.0,2.0,88.49557522123894,2
5301,other,1058.0,2.0,94.5179584120983,2
5302,other,946.0,3.0,105.70824524312897,3
5303,other,1820.0,3.0,54.94505494505494,3
5304,other,1350.0,2.0,74.07407407407408,3
5305,other,1250.0,3.0,80.0,4
5306,other,1100.0,2.0,90.9090909090909,2
5307,other,1060.0,2.0,94.33962264150944,2
5308,other,1749.0,4.0,57.17552887364208,4
5309,other,1200.0,2.0,83.33333333333333,3
5310,other,1100.0,2.0,90.9090909090909,2
5311,other,1925.0,3.0,51.94805194805195,3
5312,other,1475.0,2.0,67.79661016949153,3
5313,other,1550.0,3.0,64.51612903225806,3
5314,other,966.0,2.0,103.51966873706004,2
5315,other,1559.0,3.0,64.14368184733804,3
5316,other,1246.0,2.0,80.25682182985554,2
5317,other,1410.0,2.0,70.92198581560284,3
5318,other,1300.0,3.0,76.92307692307692,4
5319,other,1104.0,2.0,90.57971014492753,2
5320,other,1550.0,2.0,64.51612903225806,3
5321,other,1483.0,2.0,67.43088334457181,2
5322,other,1540.0,2.0,64.93506493506493,3
5323,other,1255.0,2.0,79.6812749003984,2
5324,other,1036.0,2.0,96.52509652509653,2
5325,other,1230.0,2.0,81.30081300813008,2
5326,other,1600.0,3.0,62.5,3
5327,other,2162.0,3.0,46.25346901017576,3
5328,other,1070.0,2.0,93.45794392523365,2
5329,other,1733.0,2.0,57.70340450086555,3
5330,other,1221.0,3.0,81.9000819000819,3
5331,other,1041.0,2.0,96.06147934678194,2
5332,other,1400.0,3.0,71.42857142857143,3
5333,other,2061.0,3.0,48.5201358563804,3
5334,other,1210.0,2.0,82.64462809917356,2
5335,other,950.0,2.0,105.26315789473684,2
5336,other,1376.0,4.0,72.67441860465117,4
5337,other,1161.0,2.0,86.13264427217915,2
5338,other,1418.0,2.0,70.52186177715092,2
5339,other,1200.0,2.0,83.33333333333333,2
5340,other,1825.0,3.0,54.794520547945204,3
5341,other,1150.0,2.0,86.95652173913044,3
5342,other,1010.0,2.0,99.00990099009901,2
5343,other,1508.0,3.0,66.3129973474801,3
5344,other,946.0,2.0,105.70824524312897,2
5345,other,1110.0,2.0,90.09009009009009,2
5346,other,1030.0,2.0,97.0873786407767,2
5347,other,1205.0,2.0,82.98755186721992,2
5348,other,1950.0,3.0,51.282051282051285,3
5349,other,1080.0,2.0,92.5925925925926,2
5350,other,999.0,2.0,100.10010010010011,2
5351,other,1265.0,2.0,79.05138339920948,2
5352,other,1200.0,2.0,83.33333333333333,2
5353,other,1974.0,4.0,50.65856129685917,4
5354,other,1180.0,2.0,84.7457627118644,2
5355,other,1350.0,2.0,74.07407407407408,3
5356,other,1560.0,2.0,64.1025641025641,3
5357,other,1085.0,2.0,92.16589861751152,2
5358,other,1300.0,2.0,76.92307692307692,3
5359,other,1127.0,2.0,88.73114463176574,2
5360,other,1850.0,3.0,54.054054054054056,3
5361,other,1020.0,2.0,98.03921568627452,2
5362,other,1475.0,2.0,67.79661016949153,3
5363,other,1200.0,3.0,83.33333333333333,3
5364,other,1250.0,2.0,80.0,3
5365,other,1265.0,2.0,79.05138339920948,3
5366,other,1260.0,2.0,79.36507936507937,3
5367,other,1045.0,2.0,95.69377990430623,2
5368,other,1100.0,2.0,90.9090909090909,2
5369,other,1113.0,2.0,89.84725965858041,2
5370,other,1210.0,2.0,82.64462809917356,2
5371,other,1132.0,2.0,88.33922261484099,2
5372,other,1145.0,2.0,87.33624454148472,2
5373,other,1200.0,1.0,83.33333333333333,1
5374,other,1009.0,2.0,99.10802775024777,2
5375,other,1800.0,3.0,55.55555555555556,3
5376,other,1500.0,2.0,66.66666666666667,2
5377,other,1400.0,2.0,71.42857142857143,3
5378,other,1165.0,2.0,85.83690987124463,2
5379,other,1060.0,2.0,94.33962264150944,2
5380,other,1518.0,3.0,65.87615283267458,3
5381,other,1495.0,2.0,66.88963210702342,3
5382,other,1575.0,2.0,63.492063492063494,2
5383,other,1545.0,3.0,64.72491909385113,3
5384,other,1470.0,3.0,68.02721088435374,3
5385,other,1500.0,3.0,66.66666666666667,3
5386,other,1450.0,2.0,68.96551724137932,3
5387,other,1179.0,2.0,84.81764206955047,2
5388,other,1095.0,2.0,91.32420091324201,3
5389,other,1143.0,2.0,87.48906386701663,2
5390,other,1280.0,2.0,78.125,3
5391,other,1290.0,2.0,77.51937984496124,2
5392,other,1070.0,2.0,93.45794392523365,2
5393,other,1235.0,2.0,80.97165991902834,2
5394,other,1117.0,2.0,89.52551477170994,2
5395,other,1724.0,3.0,58.0046403712297,3
5396,other,1200.0,4.0,83.33333333333333,4
5397,other,1930.0,2.0,51.81347150259067,3
5398,other,1452.0,3.0,68.87052341597796,3
5399,other,957.0,2.0,104.4932079414838,2
5400,other,925.0,2.0,108.10810810810811,2
5401,other,1550.0,2.0,64.51612903225806,2
5402,other,1100.0,2.0,90.9090909090909,2
5403,other,1385.0,2.0,72.20216606498195,3
5404,other,1335.0,2.0,74.90636704119851,2
5405,other,1200.0,3.0,83.33333333333333,3
5406,other,2100.0,3.0,47.61904761904762,3
5407,other,1679.0,3.0,59.55926146515783,3
5408,other,1016.0,2.0,98.4251968503937,2
5409,other,1500.0,2.0,66.66666666666667,4
5410,other,924.0,2.0,108.22510822510823,2
5411,other,1800.0,3.0,55.55555555555556,3
5412,other,1062.0,2.0,94.16195856873823,2
5413,other,950.0,2.0,105.26315789473684,2
5414,other,1300.0,2.0,76.92307692307692,2
5415,other,1390.0,2.0,71.94244604316546,2
5416,other,1020.0,2.0,98.03921568627452,2
5417,other,2171.0,4.0,46.06172270842929,4
5418,other,1477.0,2.0,67.70480704129993,3
5419,other,1001.0,2.0,99.9000999000999,2
5420,other,1060.0,2.0,94.33962264150944,2
5421,other,1240.0,2.0,80.64516129032258,2
5422,other,1070.0,2.0,93.45794392523365,2
5423,other,1615.0,3.0,61.919504643962846,3
5424,other,1050.0,2.0,95.23809523809524,2
5425,other,2080.0,4.0,48.07692307692308,4
5426,other,1793.0,3.0,55.77244841048522,3
5427,other,1385.0,2.0,72.20216606498195,2
5428,other,1200.0,2.0,83.33333333333333,2
5429,other,1400.0,2.0,71.42857142857143,3
5430,other,960.0,2.0,104.16666666666667,2
5431,other,1551.0,2.0,64.47453255963894,3
5432,other,1246.0,2.0,80.25682182985554,2
5433,other,1384.0,2.0,72.25433526011561,2
5434,other,1005.0,2.0,99.50248756218906,2
5435,other,1200.0,3.0,83.33333333333333,3
5436,other,1400.0,3.0,71.42857142857143,3
5437,other,1180.0,1.0,84.7457627118644,2
5438,other,1020.0,2.0,98.03921568627452,2
5439,other,1165.0,2.0,85.83690987124463,2
5440,other,1685.0,3.0,59.347181008902076,3
5441,other,1210.0,2.0,82.64462809917356,2
5442,other,1030.0,1.0,97.0873786407767,2
5443,other,1100.0,2.0,90.9090909090909,2
5444,other,1482.0,3.0,67.47638326585695,3
5445,other,1275.0,2.0,78.43137254901961,3
5446,other,1210.0,2.0,82.64462809917356,2
5447,other,1532.0,3.0,65.27415143603133,3
5448,other,1245.0,2.0,80.32128514056225,2
5449,other,1212.0,2.0,82.50825082508251,2
5450,other,1246.0,2.0,80.25682182985554,2
5451,other,1080.0,2.0,92.5925925925926,2
5452,other,1360.0,2.0,73.52941176470588,3
5453,other,1260.0,2.0,79.36507936507937,2
5454,other,1200.0,3.0,83.33333333333333,4
5455,other,1418.0,2.0,70.52186177715092,2
5456,other,1200.0,3.0,83.33333333333333,3
5457,other,950.0,2.0,105.26315789473684,2
5458,other,1020.0,2.0,98.03921568627452,2
5459,other,1440.0,4.0,69.44444444444444,4
5460,other,1175.0,2.0,85.1063829787234,2
5461,other,1250.0,3.0,80.0,3
5462,other,1113.12,2.0,89.83757366681041,2
5463,other,1718.0,3.0,58.20721769499418,3
5464,other,1010.0,2.0,99.00990099009901,2
5465,other,1500.0,4.0,66.66666666666667,4
5466,other,1194.0,2.0,83.75209380234506,2
5467,other,1600.0,3.0,62.5,3
5468,other,1850.0,3.0,54.054054054054056,3
5469,other,1250.0,2.0,80.0,2
5470,other,1200.0,2.0,83.33333333333333,3
5471,other,985.0,2.0,101.5228426395939,2
5472,other,982.0,2.0,101.83299389002036,2
5473,other,1314.0,2.0,76.10350076103501,2
5474,other,1700.0,2.0,58.8235294117647,3
5475,other,1077.0,2.0,92.85051067780873,2
5476,other,2000.0,4.0,50.0,5
5477,other,1643.0,3.0,60.86427267194157,3
5478,other,1200.0,3.0,83.33333333333333,3
5479,other,1020.0,2.0,98.03921568627452,2
5480,other,1740.0,3.0,57.47126436781609,3
5481,other,1225.0,2.0,81.63265306122449,2
5482,other,1041.0,2.0,96.06147934678194,2
5483,other,1050.0,2.0,95.23809523809524,2
5484,other,1128.0,2.0,88.65248226950355,2
5485,other,1065.0,2.0,93.89671361502347,2
5486,other,1085.0,2.0,92.16589861751152,2
5487,other,981.0,2.0,101.9367991845056,2
5488,other,1548.3,4.0,64.58696635019054,4
5489,other,1410.0,2.0,70.92198581560284,3
5490,other,1525.84,3.0,65.53767105332145,3
5491,other,1200.0,2.0,83.33333333333333,2
5492,other,1030.0,2.0,97.0873786407767,2
5493,other,1852.0,2.0,53.99568034557235,3
5494,other,918.0,2.0,108.93246187363835,2
5495,other,1150.0,2.0,86.95652173913044,3
5496,other,1150.0,2.0,86.95652173913044,2
5497,other,1198.0,2.0,83.47245409015025,2
5498,other,1200.0,3.0,83.33333333333333,3
5499,other,2072.0,4.0,48.262548262548265,3
5500,other,1350.0,2.0,74.07407407407408,3
5501,other,2215.0,4.0,45.146726862302486,3
5502,other,1500.0,2.0,66.66666666666667,3
5503,other,1355.0,2.0,73.80073800738008,3
5504,other,1465.0,2.0,68.25938566552901,3
5505,other,1006.0,2.0,99.40357852882704,2
5506,other,2000.0,4.0,50.0,4
5507,other,1310.0,2.0,76.33587786259542,3
5508,other,1390.0,2.0,71.94244604316546,2
5509,other,1390.0,2.0,71.94244604316546,3
5510,other,1385.0,2.0,72.20216606498195,3
5511,other,1160.0,2.0,86.20689655172414,2
5512,other,1475.0,2.0,67.79661016949153,2
5513,other,1250.0,2.0,80.0,2
5514,other,1460.0,2.0,68.4931506849315,2
5515,other,1690.0,3.0,59.171597633136095,3
5516,other,1047.0,2.0,95.51098376313276,2
5517,other,1100.0,2.0,90.9090909090909,2
5518,other,1120.0,2.0,89.28571428571429,2
5519,other,970.0,2.0,103.09278350515464,2
5520,other,1100.0,2.0,90.9090909090909,3
5521,other,1148.0,2.0,87.10801393728222,2
5522,other,1750.0,2.0,57.142857142857146,4
5523,other,1350.0,3.0,74.07407407407408,3
5524,other,1760.0,3.0,56.81818181818182,3
5525,other,1200.0,2.0,83.33333333333333,2
5526,other,1100.0,2.0,90.9090909090909,2
5527,other,1140.0,2.0,87.71929824561404,2
5528,other,1410.0,2.0,70.92198581560284,2
5529,other,1434.0,2.0,69.7350069735007,3
5530,other,1180.0,2.0,84.7457627118644,2
5531,other,1160.0,2.0,86.20689655172414,2
5532,other,1343.0,2.0,74.46016381236039,2
5533,other,1184.0,2.0,84.45945945945945,2
5534,other,1305.0,2.0,76.62835249042146,3
5535,other,1540.0,3.0,64.93506493506493,3
5536,other,1140.0,2.0,87.71929824561404,2
5537,other,1152.0,2.0,86.80555555555556,2
5538,other,1033.0,2.0,96.8054211035818,3
5539,other,1800.0,3.0,55.55555555555556,3
5540,other,1223.0,2.0,81.76614881439085,3
5541,other,1762.0,3.0,56.75368898978434,3
5542,other,2000.0,6.0,50.0,6
5543,other,1455.0,2.0,68.72852233676976,2
5544,other,1200.0,2.0,83.33333333333333,3
5545,other,1200.0,2.0,83.33333333333333,2
5546,other,1200.0,1.0,83.33333333333333,2
5547,other,1199.0,2.0,83.40283569641367,2
5548,other,1360.0,2.0,73.52941176470588,3
5549,other,1230.0,3.0,81.30081300813008,3
5550,other,2000.0,3.0,50.0,3
5551,other,1200.0,4.0,83.33333333333333,4
5552,other,1047.0,2.0,95.51098376313276,2
5553,other,1200.0,2.0,83.33333333333333,2
5554,other,1645.0,3.0,60.790273556231,3
5555,other,2000.0,3.0,50.0,3
5556,other,1710.0,2.0,58.47953216374269,2
5557,other,1766.0,3.0,56.625141562853905,3
5558,other,1100.0,1.0,90.9090909090909,2
5559,other,1221.0,3.0,81.9000819000819,3
5560,other,1025.0,2.0,97.5609756097561,2
5561,other,1165.0,2.0,85.83690987124463,2
5562,other,1340.0,3.0,74.6268656716418,3
5563,other,937.0,2.0,106.72358591248666,2
5564,other,1475.0,3.0,67.79661016949153,3
5565,other,2200.0,5.0,45.45454545454545,4
5566,other,948.0,2.0,105.48523206751055,2
5567,other,970.0,2.0,103.09278350515464,2
5568,other,1519.0,3.0,65.83278472679395,3
5569,other,1760.0,3.0,56.81818181818182,3
5570,other,1914.0,3.0,52.2466039707419,3
5571,other,1820.0,3.0,54.94505494505494,3
5572,other,1820.0,3.0,54.94505494505494,3
5573,other,1565.0,3.0,63.89776357827476,3
5574,other,1334.0,2.0,74.96251874062969,2
5575,other,924.0,2.0,108.22510822510823,2
5576,other,914.0,2.0,109.40919037199124,2
5577,other,1180.0,2.0,84.7457627118644,2
5578,other,1255.0,2.0,79.6812749003984,2
5579,other,1014.0,2.0,98.61932938856016,2
5580,other,1140.0,2.0,87.71929824561404,2
5581,other,1200.0,2.0,83.33333333333333,2
5582,other,1769.0,3.0,56.52911249293386,3
5583,other,1554.3,4.0,64.33764395547836,4
5584,other,2180.0,3.0,45.87155963302752,3
5585,other,1620.0,3.0,61.72839506172839,3
5586,other,1235.0,2.0,80.97165991902834,2
5587,other,1291.0,2.0,77.45933384972889,3
5588,other,922.0,2.0,108.45986984815619,2
5589,other,1123.0,2.0,89.04719501335708,2
5590,other,1250.0,2.0,80.0,2
5591,other,1200.0,1.0,83.33333333333333,2
5592,other,2010.0,3.0,49.75124378109453,4
5593,other,995.0,2.0,100.50251256281408,2
5594,other,1277.0,2.0,78.30853563038372,2
5595,other,1265.0,2.0,79.05138339920948,2
5596,other,1442.0,3.0,69.34812760055479,3
5597,other,1224.0,2.0,81.69934640522875,2
5598,other,1205.0,2.0,82.98755186721992,2
5599,other,1233.0,2.0,81.10300081103001,2
5600,other,1312.0,2.0,76.21951219512195,2
5601,other,1090.0,2.0,91.74311926605505,2
5602,other,2100.0,5.0,47.61904761904762,5
5603,other,1200.0,2.0,83.33333333333333,2
5604,other,1000.0,2.0,100.0,2
5605,other,1290.0,2.0,77.51937984496124,2
5606,other,1840.0,3.0,54.34782608695652,3
5607,other,1100.0,2.0,90.9090909090909,2
5608,other,1455.0,2.0,68.72852233676976,3
5609,other,1425.0,2.0,70.17543859649123,3
5610,other,1040.0,2.0,96.15384615384616,2
5611,other,1126.0,2.0,88.80994671403197,2
5612,other,1200.0,2.0,83.33333333333333,2
5613,other,2050.0,3.0,48.78048780487805,4
5614,other,1295.0,2.0,77.22007722007721,2
5615,other,1275.0,3.0,78.43137254901961,3
5616,other,1200.0,1.0,83.33333333333333,1
5617,other,1063.0,2.0,94.07337723424271,2
5618,other,1125.0,2.0,88.88888888888889,2
5619,other,1936.0,3.0,51.65289256198347,3
5620,other,1680.0,3.0,59.523809523809526,3
5621,other,1253.0,2.0,79.80845969672785,2
5622,other,1082.0,3.0,92.42144177449168,3
5623,other,2100.0,4.0,47.61904761904762,3
5624,other,951.0,2.0,105.15247108307045,2
5625,other,1652.5,3.0,60.514372163388806,3
5626,other,1381.0,2.0,72.41129616220131,3
5627,other,1200.0,2.0,83.33333333333333,2
5628,other,1151.0,2.0,86.88097306689835,2
5629,other,1050.0,2.0,95.23809523809524,2
5630,other,1030.0,2.0,97.0873786407767,2
5631,other,1257.0,2.0,79.55449482895784,2
5632,other,1465.0,3.0,68.25938566552901,3
5633,other,1650.0,3.0,60.60606060606061,3
5634,other,1300.0,2.0,76.92307692307692,2
5635,other,1000.0,2.0,100.0,2
5636,other,1146.0,2.0,87.26003490401396,2
5637,other,2159.0,3.0,46.317739694302915,3
5638,other,1130.0,2.0,88.49557522123894,2
5639,other,1200.0,2.0,83.33333333333333,2
5640,other,1200.0,2.0,83.33333333333333,2
5641,other,1500.0,3.0,66.66666666666667,3
5642,other,1302.0,2.0,76.80491551459293,2
5643,other,1350.0,3.0,74.07407407407408,3
5644,other,1380.0,2.0,72.46376811594203,3
5645,other,1620.0,3.0,61.72839506172839,3
5646,other,1750.0,3.0,57.142857142857146,3
5647,other,997.0,3.0,100.30090270812437,3
5648,other,1760.0,3.0,56.81818181818182,3
5649,other,1365.0,3.0,73.26007326007326,3
5650,other,1500.0,3.0,66.66666666666667,3
5651,other,1256.0,2.0,79.61783439490446,3
5652,other,941.0,2.0,106.26992561105207,2
5653,other,1270.0,2.0,78.74015748031496,3
5654,other,1800.0,3.0,55.55555555555556,6
5655,other,1680.0,3.0,59.523809523809526,3
5656,other,990.0,2.0,101.01010101010101,2
5657,other,1414.0,3.0,70.72135785007072,3
5658,other,1240.0,2.0,80.64516129032258,2
5659,other,1810.0,3.0,55.248618784530386,3
5660,other,2005.0,3.0,49.87531172069826,3
5661,other,1185.0,2.0,84.38818565400844,2
5662,other,1265.0,2.0,79.05138339920948,2
5663,other,1100.0,2.0,90.9090909090909,2
5664,other,1035.0,2.0,96.61835748792271,2
5665,other,1000.0,2.0,100.0,2
5666,other,1179.0,2.0,84.81764206955047,2
5667,other,1650.0,3.0,60.60606060606061,3
5668,other,1430.0,3.0,69.93006993006993,3
5669,other,1850.0,2.0,54.054054054054056,3
5670,other,1340.0,3.0,74.6268656716418,3
5671,other,1160.0,2.0,86.20689655172414,2
5672,other,1200.0,2.0,83.33333333333333,1
5673,other,1116.0,2.0,89.60573476702508,2
5674,other,1090.0,2.0,91.74311926605505,2
5675,other,1100.0,2.0,90.9090909090909,2
5676,other,1365.0,2.0,73.26007326007326,3
5677,other,1484.0,3.0,67.38544474393531,3
5678,other,1630.0,3.0,61.34969325153374,3
5679,other,1260.0,4.0,79.36507936507937,4
5680,other,1445.0,2.0,69.20415224913495,3
5681,other,1197.0,2.0,83.5421888053467,2
5682,other,1200.0,4.0,83.33333333333333,4
5683,other,1050.0,2.0,95.23809523809524,2
5684,other,1370.0,2.0,72.99270072992701,3
5685,other,1275.0,3.0,78.43137254901961,3
5686,other,2010.0,3.0,49.75124378109453,4
5687,other,1418.0,2.0,70.52186177715092,2
5688,other,1576.0,3.0,63.45177664974619,3
5689,other,1148.0,2.0,87.10801393728222,2
5690,other,1000.0,2.0,100.0,2
5691,other,1293.0,2.0,77.33952049497293,3
5692,other,1200.0,2.0,83.33333333333333,3
5693,other,1210.0,2.0,82.64462809917356,2
5694,other,1126.0,2.0,88.80994671403197,2
5695,other,1840.0,4.0,54.34782608695652,3
5696,other,1440.0,2.0,69.44444444444444,3
5697,other,1300.0,2.0,76.92307692307692,3
5698,other,1126.0,2.0,88.80994671403197,2
5699,other,1350.0,3.0,74.07407407407408,3
5700,other,1208.51,3.0,82.74652257738869,3
5701,other,1760.0,2.0,56.81818181818182,3
5702,other,1075.0,2.0,93.02325581395348,3
5703,other,940.0,2.0,106.38297872340425,2
5704,other,1145.0,2.0,87.33624454148472,2
5705,other,1300.0,2.0,76.92307692307692,2
5706,other,2040.0,3.0,49.01960784313726,3
5707,other,1200.0,1.0,83.33333333333333,1
5708,other,1216.0,2.0,82.23684210526316,2
5709,other,1459.0,2.0,68.54009595613434,3
5710,other,1622.0,2.0,61.652281134401974,3
5711,other,1274.0,2.0,78.49293563579278,2
5712,other,1430.0,2.0,69.93006993006993,3
5713,other,1800.0,2.0,55.55555555555556,4
5714,other,1565.0,2.0,63.89776357827476,3
5715,other,1670.0,3.0,59.880239520958085,3
5716,other,1695.0,3.0,58.99705014749262,3
5717,other,1410.0,2.0,70.92198581560284,2
5718,other,1060.0,2.0,94.33962264150944,2
5719,other,1083.0,2.0,92.33610341643583,2
5720,other,1435.0,3.0,69.68641114982579,3
5721,other,1425.0,2.0,70.17543859649123,3
5722,other,1920.0,3.0,52.083333333333336,3
5723,other,1075.0,2.0,93.02325581395348,3
5724,other,1200.0,2.0,83.33333333333333,3
5725,other,1532.0,2.0,65.27415143603133,2
5726,other,1330.0,2.0,75.18796992481202,2
5727,other,1200.0,3.0,83.33333333333333,4
5728,other,1105.0,2.0,90.49773755656109,2
5729,other,1566.0,2.0,63.85696040868455,2
5730,other,1630.0,3.0,61.34969325153374,3
5731,other,1256.0,2.0,79.61783439490446,2
5732,other,1595.0,2.0,62.69592476489028,3
5733,other,1475.0,2.0,67.79661016949153,3
5734,other,2100.0,4.0,47.61904761904762,4
5735,other,1776.0,2.0,56.306306306306304,3
5736,other,1347.0,2.0,74.23904974016332,3
5737,other,1459.0,3.0,68.54009595613434,3
5738,other,1008.0,2.0,99.2063492063492,2
5739,other,1200.0,2.0,83.33333333333333,2
5740,other,1500.0,2.0,66.66666666666667,3
5741,other,1539.0,3.0,64.9772579597141,3
5742,other,1100.0,2.0,90.9090909090909,3
5743,other,920.0,2.0,108.69565217391305,2
5744,other,1350.0,3.0,74.07407407407408,3
5745,other,1600.0,3.0,62.5,3
5746,other,1550.0,4.0,64.51612903225806,4
5747,other,1560.0,3.0,64.1025641025641,3
5748,other,1010.0,2.0,99.00990099009901,2
5749,other,1416.0,3.0,70.62146892655367,3
5750,other,1660.4,4.0,60.226451457480124,4
5751,other,1595.0,3.0,62.69592476489028,3
5752,other,1495.0,3.0,66.88963210702342,3
5753,other,1605.0,3.0,62.30529595015577,3
5754,other,1290.0,2.0,77.51937984496124,2
5755,other,2100.0,6.0,47.61904761904762,6
5756,other,995.0,2.0,100.50251256281408,2
5757,other,1425.0,2.0,70.17543859649123,3
5758,other,1455.0,2.0,68.72852233676976,3
5759,other,1060.0,2.0,94.33962264150944,2
5760,other,1080.0,2.0,92.5925925925926,3
5761,other,1783.0,3.0,56.08524957936063,3
5762,other,1570.0,3.0,63.69426751592356,3
5763,other,1019.0,2.0,98.13542688910697,2
5764,other,1537.0,3.0,65.06180871828236,3
5765,other,1750.0,3.0,57.142857142857146,3
5766,other,1466.0,2.0,68.21282401091405,2
5767,other,1550.0,3.0,64.51612903225806,3
5768,other,950.0,3.0,105.26315789473684,3
5769,other,1020.0,2.0,98.03921568627452,2
5770,other,1305.0,2.0,76.62835249042146,2
5771,other,2100.0,3.0,47.61904761904762,4
5772,other,1225.0,2.0,81.63265306122449,2
5773,other,1255.0,2.0,79.6812749003984,2
5774,other,1191.0,2.0,83.9630562552477,2
5775,other,1850.0,2.0,54.054054054054056,3
5776,other,2072.0,4.0,48.262548262548265,3
5777,other,2100.0,4.0,47.61904761904762,4
5778,other,1200.0,3.0,83.33333333333333,3
5779,other,1000.0,2.0,100.0,2
5780,other,1852.0,3.0,53.99568034557235,3
5781,other,1225.0,2.0,81.63265306122449,2
5782,other,1597.0,3.0,62.61740763932373,3
5783,other,1762.0,3.0,56.75368898978434,3
5784,other,1400.0,3.0,71.42857142857143,3
5785,other,1530.0,2.0,65.359477124183,3
5786,other,1247.0,2.0,80.1924619085806,3
5787,other,1201.0,2.0,83.2639467110741,2
5788,other,1100.0,1.0,90.9090909090909,2
5789,other,1890.0,2.0,52.91005291005291,3
5790,other,1685.0,3.0,59.347181008902076,3
5791,other,1165.0,2.0,85.83690987124463,2
5792,other,1050.0,2.0,95.23809523809524,2
5793,other,1819.18,3.0,54.96982156795919,3
5794,other,1500.0,3.0,66.66666666666667,3
5795,other,1500.0,2.0,66.66666666666667,3
5796,other,1020.0,2.0,98.03921568627452,2
5797,other,1856.0,3.0,53.87931034482759,3
5798,other,1060.0,2.0,94.33962264150944,2
5799,other,1325.0,2.0,75.47169811320755,2
5800,other,1261.0,2.0,79.30214115781126,2
5801,other,1100.0,2.0,90.9090909090909,2
5802,other,1180.0,2.0,84.7457627118644,2
5803,other,1863.0,3.0,53.676865271068166,4
5804,other,1914.0,3.0,52.2466039707419,3
5805,other,1458.0,3.0,68.58710562414267,3
5806,other,1105.0,2.0,90.49773755656109,2
5807,other,1662.0,3.0,60.16847172081829,3
5808,other,918.0,2.0,108.93246187363835,2
5809,other,1205.0,2.0,82.98755186721992,2
5810,other,1194.0,2.0,83.75209380234506,2
5811,other,1200.0,2.0,83.33333333333333,2
5812,other,929.0,2.0,107.64262648008611,2
5813,other,2100.0,4.0,47.61904761904762,4
5814,other,1065.0,2.0,93.89671361502347,2
5815,other,1093.0,2.0,91.49130832570906,2
5816,other,1250.0,2.0,80.0,2
5817,other,1146.0,2.0,87.26003490401396,2
5818,other,1250.0,2.0,80.0,2
5819,other,1451.0,3.0,68.91798759476224,3
5820,other,1424.0,2.0,70.2247191011236,3
5821,other,1435.0,2.0,69.68641114982579,3
5822,other,1300.0,3.0,76.92307692307692,3
5823,other,1127.0,2.0,88.73114463176574,2
5824,other,1155.0,2.0,86.58008658008659,2
5825,other,1250.0,3.0,80.0,3
5826,other,2200.0,4.0,45.45454545454545,3
5827,other,1850.0,2.0,54.054054054054056,3
5828,other,1314.0,2.0,76.10350076103501,2
5829,other,1230.0,2.0,81.30081300813008,2
5830,other,920.0,2.0,108.69565217391305,2
5831,other,1540.0,3.0,64.93506493506493,3
5832,other,1198.0,2.0,83.47245409015025,2
5833,other,1656.0,3.0,60.38647342995169,3
5834,other,1900.0,3.0,52.63157894736842,3
5835,other,1910.0,3.0,52.35602094240838,3
5836,other,1003.0,2.0,99.70089730807577,2
5837,other,1200.0,1.0,83.33333333333333,2
5838,other,1689.0,3.0,59.20663114268798,3
5839,other,2119.0,4.0,47.192071731949035,4
5840,other,1060.0,2.0,94.33962264150944,2
5841,other,1100.0,2.0,90.9090909090909,2
5842,other,1350.0,4.0,74.07407407407408,4
5843,other,1100.0,2.0,90.9090909090909,2
5844,other,1420.0,2.0,70.4225352112676,3
5845,other,1942.0,3.0,51.49330587023687,3
5846,other,1200.0,4.0,83.33333333333333,3
5847,other,1752.0,3.0,57.077625570776256,3
5848,other,1200.0,3.0,83.33333333333333,4
5849,other,1480.0,2.0,67.56756756756756,3
